Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
2	10434	False	5	50	0	2	2	model-10434.graphml	T4	26890
2	10435	False	5	50	0	2	2	model-10435.graphml	T6	5170
2	10438	False	5	50	0	2	2	model-10438.graphml	T4	5917
2	10442	False	5	60	0	2	2	model-10442.graphml	T6	9933
2	10444	False	5	60	0	2	2	model-10444.graphml	T6	7113
2	10445	False	5	60	0	2	2	model-10445.graphml	T4	18276
2	10448	False	5	60	0	2	2	model-10448.graphml	T6	39093
2	10453	False	5	70	0	2	2	model-10453.graphml	T6	88327
2	10455	False	5	70	0	2	2	model-10455.graphml	T4	67080
1	10501	False	5	50	1	2	0	model-10501.graphml	T9	36667
1	10502	False	5	50	1	2	0	model-10502.graphml	T9	44686
1	10503	False	5	50	1	2	0	model-10503.graphml	T9	1744
1	10504	False	5	50	1	2	0	model-10504.graphml	T4	19557
1	10505	False	5	50	1	2	0	model-10505.graphml	T4	26009
1	10508	False	5	50	1	2	0	model-10508.graphml	T9	64005
1	10509	False	5	50	1	2	0	model-10509.graphml	T4	34341
1	10510	False	5	50	1	2	0	model-10510.graphml	T9	55555
1	10537	False	5	80	1	2	0	model-10537.graphml	T4	65147
2	10571	False	5	50	1	2	0	model-10571.graphml	T4	57354
2	10573	False	5	50	1	2	0	model-10573.graphml	T5	15708
2	10574	False	5	50	1	2	0	model-10574.graphml	T5	52866
2	10576	False	5	50	1	2	0	model-10576.graphml	T4	101046
2	10578	False	5	50	1	2	0	model-10578.graphml	T5	23496
2	10581	False	5	60	1	2	0	model-10581.graphml	T4	40513
2	10582	False	5	60	1	2	0	model-10582.graphml	T5	139159
2	10584	False	5	60	1	2	0	model-10584.graphml	T4	24930
2	10585	False	5	60	1	2	0	model-10585.graphml	T5	20434
2	10588	False	5	60	1	2	0	model-10588.graphml	T4	113578
2	10590	False	5	60	1	2	0	model-10590.graphml	T4	128942
2	10614	False	5	90	1	2	0	model-10614.graphml	T4	96985
1	10641	False	5	50	1	2	1	model-10641.graphml	T9	53139
1	10642	False	5	50	1	2	1	model-10642.graphml	T9	36628
1	10643	False	5	50	1	2	1	model-10643.graphml	T9	51744
1	10644	False	5	50	1	2	1	model-10644.graphml	T4	40134
1	10645	False	5	50	1	2	1	model-10645.graphml	T9	177846
1	10646	False	5	50	1	2	1	model-10646.graphml	T4	94499
1	10647	False	5	50	1	2	1	model-10647.graphml	T9	46665
1	10648	False	5	50	1	2	1	model-10648.graphml	T9	142614
1	10649	False	5	50	1	2	1	model-10649.graphml	T4	52337
1	10650	False	5	50	1	2	1	model-10650.graphml	T4	14168
1	10653	False	5	60	1	2	1	model-10653.graphml	T9	38978
1	10655	False	5	60	1	2	1	model-10655.graphml	T9	9766
2	10711	False	5	50	1	2	1	model-10711.graphml	T8	6296
2	10712	False	5	50	1	2	1	model-10712.graphml	T8	43625
2	10713	False	5	50	1	2	1	model-10713.graphml	T8	18386
2	10714	False	5	50	1	2	1	model-10714.graphml	T4	13298
2	10717	False	5	50	1	2	1	model-10717.graphml	T4	74705
2	10718	False	5	50	1	2	1	model-10718.graphml	T4	36976
2	10719	False	5	50	1	2	1	model-10719.graphml	T4	49881
2	10720	False	5	50	1	2	1	model-10720.graphml	T8	28069
2	10721	False	5	60	1	2	1	model-10721.graphml	T4	27812
2	10724	False	5	60	1	2	1	model-10724.graphml	T8	27805
2	10725	False	5	60	1	2	1	model-10725.graphml	T8	33094
2	10727	False	5	60	1	2	1	model-10727.graphml	T4	12759
2	10728	False	5	60	1	2	1	model-10728.graphml	T4	29466
2	10735	False	5	70	1	2	1	model-10735.graphml	T4	355558
2	10749	False	5	80	1	2	1	model-10749.graphml	T8	139515
1	10781	False	5	50	1	2	2	model-10781.graphml	T4	8025
1	10782	False	5	50	1	2	2	model-10782.graphml	T9	8762
1	10783	False	5	50	1	2	2	model-10783.graphml	T9	23806
1	10784	False	5	50	1	2	2	model-10784.graphml	T4	79700
1	10786	False	5	50	1	2	2	model-10786.graphml	T4	14968
1	10787	False	5	50	1	2	2	model-10787.graphml	T4	8797
1	10788	False	5	50	1	2	2	model-10788.graphml	T9	40734
1	10789	False	5	50	1	2	2	model-10789.graphml	T4	5775
1	10790	False	5	50	1	2	2	model-10790.graphml	T4	28844
1	10791	False	5	60	1	2	2	model-10791.graphml	T4	10166
1	10797	False	5	60	1	2	2	model-10797.graphml	T4	24694
1	10798	False	5	60	1	2	2	model-10798.graphml	T4	11850
2	10854	False	5	50	1	2	2	model-10854.graphml	T4	11440
2	10856	False	5	50	1	2	2	model-10856.graphml	T4	6452
2	10857	False	5	50	1	2	2	model-10857.graphml	T5	13298
2	10859	False	5	50	1	2	2	model-10859.graphml	T4	47031
2	10860	False	5	50	1	2	2	model-10860.graphml	T5	18348
2	10861	False	5	60	1	2	2	model-10861.graphml	T4	40790
2	10865	False	5	60	1	2	2	model-10865.graphml	T4	11548
2	10866	False	5	60	1	2	2	model-10866.graphml	T4	45328
2	10870	False	5	60	1	2	2	model-10870.graphml	T4	48923
2	10879	False	5	70	1	2	2	model-10879.graphml	T5	23373
2	10880	False	5	70	1	2	2	model-10880.graphml	T5	13032
2	10886	False	5	80	1	2	2	model-10886.graphml	T4	13860
2	10887	False	5	80	1	2	2	model-10887.graphml	T4	21421
2	10889	False	5	80	1	2	2	model-10889.graphml	T4	21421
2	10895	False	5	90	1	2	2	model-10895.graphml	T4	34122
1	10921	False	5	50	2	2	0	model-10921.graphml	T4	34694
1	10923	False	5	50	2	2	0	model-10923.graphml	T4	5111
1	10924	False	5	50	2	2	0	model-10924.graphml	T4	3079
1	10925	False	5	50	2	2	0	model-10925.graphml	T9	85557
1	10926	False	5	50	2	2	0	model-10926.graphml	T9	24441
1	10927	False	5	50	2	2	0	model-10927.graphml	T9	30387
1	10928	False	5	50	2	2	0	model-10928.graphml	T9	5396
1	10929	False	5	50	2	2	0	model-10929.graphml	T9	24188
1	10930	False	5	50	2	2	0	model-10930.graphml	T4	35069
1	10931	False	5	60	2	2	0	model-10931.graphml	T9	115299
1	10933	False	5	60	2	2	0	model-10933.graphml	T4	4611
2	10991	False	5	50	2	2	0	model-10991.graphml	T4	21993
2	10992	False	5	50	2	2	0	model-10992.graphml	T4	14499
2	10994	False	5	50	2	2	0	model-10994.graphml	T5	2970
2	10995	False	5	50	2	2	0	model-10995.graphml	T4	30055
2	11001	False	5	60	2	2	0	model-11001.graphml	T4	27691
2	11002	False	5	60	2	2	0	model-11002.graphml	T4	9898
2	11004	False	5	60	2	2	0	model-11004.graphml	T4	5280
2	11007	False	5	60	2	2	0	model-11007.graphml	T4	4298
2	11009	False	5	60	2	2	0	model-11009.graphml	T4	33966
2	11016	False	5	70	2	2	0	model-11016.graphml	T5	8740
