Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
1	281	True	13	50	0	2	2	model-281.graphml	SCHED	0.030841059000000115
1	282	True	13	50	0	2	2	model-282.graphml	SCHED	0.030950924000000768
1	283	True	13	50	0	2	2	model-283.graphml	SCHED	0.03093750600000078
1	284	True	13	50	0	2	2	model-284.graphml	SCHED	0.03045075700000055
1	285	True	13	50	0	2	2	model-285.graphml	SCHED	0.031477583999999226
1	286	True	13	50	0	2	2	model-286.graphml	SCHED	0.03153602399999933
1	287	True	13	50	0	2	2	model-287.graphml	SCHED	0.03131407800000119
1	288	True	13	50	0	2	2	model-288.graphml	SCHED	0.031160335000000927
1	289	True	13	50	0	2	2	model-289.graphml	SCHED	0.030915797999998773
1	290	True	13	50	0	2	2	model-290.graphml	SCHED	0.031266514000000356
1	291	True	13	60	0	2	2	model-291.graphml	SCHED	0.031776685000000526
1	292	True	13	60	0	2	2	model-292.graphml	SCHED	0.03118840899999853
1	293	True	13	60	0	2	2	model-293.graphml	SCHED	0.031102221999999458
1	294	True	13	60	0	2	2	model-294.graphml	SCHED	0.03119774299999989
1	295	True	13	60	0	2	2	model-295.graphml	SCHED	0.03096928500000118
1	296	True	13	60	0	2	2	model-296.graphml	SCHED	0.03043470799999959
1	297	True	13	60	0	2	2	model-297.graphml	SCHED	0.031122937000001016
1	298	True	13	60	0	2	2	model-298.graphml	SCHED	0.03089301900000052
1	299	True	13	60	0	2	2	model-299.graphml	SCHED	0.031011694000000034
1	300	True	13	60	0	2	2	model-300.graphml	SCHED	0.030961397000000446
1	301	True	13	70	0	2	2	model-301.graphml	SCHED	0.031293213999999736
1	302	True	13	70	0	2	2	model-302.graphml	SCHED	0.03129545400000033
1	303	True	13	70	0	2	2	model-303.graphml	SCHED	0.031147160999999812
1	304	True	13	70	0	2	2	model-304.graphml	SCHED	0.030700963000001025
1	305	True	13	70	0	2	2	model-305.graphml	SCHED	0.031014053000001596
1	306	True	13	70	0	2	2	model-306.graphml	SCHED	0.03109934999999986
1	307	True	13	70	0	2	2	model-307.graphml	SCHED	0.030540562999998855
1	308	True	13	70	0	2	2	model-308.graphml	SCHED	0.03113560699999951
1	309	True	13	70	0	2	2	model-309.graphml	SCHED	0.030647623000000124
1	310	True	13	70	0	2	2	model-310.graphml	SCHED	0.031455924999999496
1	311	True	13	80	0	2	2	model-311.graphml	SCHED	0.03042459300000111
1	312	True	13	80	0	2	2	model-312.graphml	SCHED	0.0314405940000011
1	313	True	13	80	0	2	2	model-313.graphml	SCHED	0.030527798000001383
1	314	True	13	80	0	2	2	model-314.graphml	SCHED	0.030997772000000978
1	315	True	13	80	0	2	2	model-315.graphml	SCHED	0.03143830600000008
1	316	True	13	80	0	2	2	model-316.graphml	SCHED	0.03146900099999961
1	317	True	13	80	0	2	2	model-317.graphml	SCHED	0.03094654599999913
