Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
1	300	True	13	60	0	2	2	model-300.graphml	SCHED	0.029270198999999053
1	301	True	13	70	0	2	2	model-301.graphml	SCHED	0.029796692999999763
1	302	True	13	70	0	2	2	model-302.graphml	SCHED	0.029775378000000075
1	303	True	13	70	0	2	2	model-303.graphml	SCHED	0.029666842999999332
1	304	True	13	70	0	2	2	model-304.graphml	SCHED	0.029725236999999183
1	305	True	13	70	0	2	2	model-305.graphml	SCHED	0.029813469999998787
1	306	True	13	70	0	2	2	model-306.graphml	SCHED	0.02947853500000086
1	307	True	13	70	0	2	2	model-307.graphml	SCHED	0.02954176400000108
1	308	True	13	70	0	2	2	model-308.graphml	SCHED	0.029381737999999658
1	309	True	13	70	0	2	2	model-309.graphml	SCHED	0.029576084000000336
1	310	True	13	70	0	2	2	model-310.graphml	SCHED	0.029577281999999983
1	311	True	13	80	0	2	2	model-311.graphml	SCHED	0.029684062999999483
1	312	True	13	80	0	2	2	model-312.graphml	SCHED	0.029984986000000546
1	313	True	13	80	0	2	2	model-313.graphml	SCHED	0.029716714999999283
1	314	True	13	80	0	2	2	model-314.graphml	SCHED	0.03982289200000011
1	315	True	13	80	0	2	2	model-315.graphml	SCHED	0.04018298500000128
1	316	True	13	80	0	2	2	model-316.graphml	SCHED	0.040048584000000886
1	317	True	13	80	0	2	2	model-317.graphml	SCHED	0.03930739800000005
1	318	True	13	80	0	2	2	model-318.graphml	SCHED	0.03958814099999941
1	319	True	13	80	0	2	2	model-319.graphml	SCHED	0.039507451000000415
1	320	True	13	80	0	2	2	model-320.graphml	SCHED	0.03967606499999832
1	321	True	13	90	0	2	2	model-321.graphml	SCHED	0.030061754999998413
1	322	True	13	90	0	2	2	model-322.graphml	SCHED	0.02986853700000225
1	323	True	13	90	0	2	2	model-323.graphml	SCHED	0.02983138300000121
1	324	True	13	90	0	2	2	model-324.graphml	SCHED	0.030254971999998048
1	325	True	13	90	0	2	2	model-325.graphml	SCHED	0.029832172000002544
1	326	True	13	90	0	2	2	model-326.graphml	SCHED	0.030036631999998065
1	327	True	13	90	0	2	2	model-327.graphml	SCHED	0.02985307499999834
1	328	True	13	90	0	2	2	model-328.graphml	SCHED	0.029481544999999443
1	329	True	13	90	0	2	2	model-329.graphml	SCHED	0.029694393999999846
1	330	True	13	90	0	2	2	model-330.graphml	SCHED	0.030248077000003093
1	331	True	13	95	0	2	2	model-331.graphml	SCHED	0.029985748999997952
1	332	True	13	95	0	2	2	model-332.graphml	SCHED	0.030183144000002216
1	333	True	13	95	0	2	2	model-333.graphml	SCHED	0.03005585100000019
1	334	True	13	95	0	2	2	model-334.graphml	SCHED	0.030768034000001165
1	335	True	13	95	0	2	2	model-335.graphml	SCHED	0.03015668299999774
1	336	True	13	95	0	2	2	model-336.graphml	SCHED	0.030944444999999376
1	337	True	13	95	0	2	2	model-337.graphml	SCHED	0.029995333999998763
1	338	True	13	95	0	2	2	model-338.graphml	SCHED	0.030123301999999796
1	339	True	13	95	0	2	2	model-339.graphml	SCHED	0.030968487999999184
1	340	True	13	95	0	2	2	model-340.graphml	SCHED	0.03081643799999867
1	341	True	13	98	0	2	2	model-341.graphml	SCHED	0.031099838999999463
1	342	True	13	98	0	2	2	model-342.graphml	SCHED	0.030346937999997436
1	343	True	13	98	0	2	2	model-343.graphml	SCHED	0.03020647700000012
1	344	True	13	98	0	2	2	model-344.graphml	SCHED	0.031102320999998767
1	345	True	13	98	0	2	2	model-345.graphml	SCHED	0.030648848000002005
1	346	True	13	98	0	2	2	model-346.graphml	SCHED	0.032455083000002105
1	347	True	13	98	0	2	2	model-347.graphml	SCHED	0.03201248799999945
1	348	True	13	98	0	2	2	model-348.graphml	SCHED	0.030908645000000234
1	349	True	13	98	0	2	2	model-349.graphml	SCHED	0.031714469000000634
1	350	True	13	98	0	2	2	model-350.graphml	SCHED	0.031227536999999472
2	351	True	13	50	0	2	2	model-351.graphml	SCHED	0.04310306800000063
2	352	True	13	50	0	2	2	model-352.graphml	SCHED	0.0574085189999991
2	353	True	13	50	0	2	2	model-353.graphml	SCHED	0.04330838199999931
2	354	True	13	50	0	2	2	model-354.graphml	SCHED	0.04286635999999788
2	355	True	13	50	0	2	2	model-355.graphml	SCHED	0.04312435499999978
2	356	True	13	50	0	2	2	model-356.graphml	SCHED	0.05694613399999682
2	357	True	13	50	0	2	2	model-357.graphml	SCHED	0.06088228899999848
2	358	True	13	50	0	2	2	model-358.graphml	SCHED	0.04314835499999958
2	359	True	13	50	0	2	2	model-359.graphml	SCHED	0.04288181999999807
2	360	True	13	50	0	2	2	model-360.graphml	SCHED	0.042980865000000534
