Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	EMSOFT17	Time
1	15414	False	13	60	0	2	2	model-15414.graphml	SCHED	0.05556232500000391
1	15415	False	13	60	0	2	2	model-15415.graphml	SCHED	0.08682777799999997
1	15416	False	13	60	0	2	2	model-15416.graphml	SCHED	0.04053627300000073
1	15417	False	13	60	0	2	2	model-15417.graphml	SCHED	0.06056446400000226
1	15418	False	13	60	0	2	2	model-15418.graphml	SCHED	0.06373316599999868
1	15419	False	13	60	0	2	2	model-15419.graphml	SCHED	0.055838604000001624
1	15420	False	13	60	0	2	2	model-15420.graphml	SCHED	0.04910704799999621
1	15421	False	13	70	0	2	2	model-15421.graphml	SCHED	0.04734806399999769
1	15422	False	13	70	0	2	2	model-15422.graphml	SCHED	0.07639727100000471
1	15423	False	13	70	0	2	2	model-15423.graphml	SCHED	0.05912641500000149
1	15424	False	13	70	0	2	2	model-15424.graphml	SCHED	0.05057760499999375
1	15425	False	13	70	0	2	2	model-15425.graphml	SCHED	0.06261696199999989
1	15426	False	13	70	0	2	2	model-15426.graphml	SCHED	0.054228591000004656
1	15427	False	13	70	0	2	2	model-15427.graphml	SCHED	0.0653995440000017
1	15428	False	13	70	0	2	2	model-15428.graphml	SCHED	0.055728959999996164
1	15429	False	13	70	0	2	2	model-15429.graphml	SCHED	0.04351642499999997
1	15430	False	13	70	0	2	2	model-15430.graphml	SCHED	0.05748909100000077
1	15431	False	13	80	0	2	2	model-15431.graphml	SCHED	0.044517921000000626
1	15432	False	13	80	0	2	2	model-15432.graphml	SCHED	0.07937468199999387
1	15433	False	13	80	0	2	2	model-15433.graphml	SCHED	0.04033889600000151
1	15434	False	13	80	0	2	2	model-15434.graphml	SCHED	0.04904967899999946
1	15435	False	13	80	0	2	2	model-15435.graphml	SCHED	0.08384985700000414
1	15436	False	13	80	0	2	2	model-15436.graphml	SCHED	0.06521117799999843
1	15437	False	13	80	0	2	2	model-15437.graphml	SCHED	0.04654212500000199
1	15438	False	13	80	0	2	2	model-15438.graphml	SCHED	0.047615669999999
1	15439	False	13	80	0	2	2	model-15439.graphml	SCHED	0.048360547999998005
1	15440	False	13	80	0	2	2	model-15440.graphml	SCHED	0.06506212000000033
1	15441	False	13	90	0	2	2	model-15441.graphml	SCHED	0.10085461299999565
1	15442	False	13	90	0	2	2	model-15442.graphml	SCHED	0.09561669400000028
1	15443	False	13	90	0	2	2	model-15443.graphml	SCHED	0.15037423000000416
1	15444	False	13	90	0	2	2	model-15444.graphml	SCHED	0.08637059099999789
1	15445	False	13	90	0	2	2	model-15445.graphml	SCHED	0.13937142099999988
1	15446	False	13	90	0	2	2	model-15446.graphml	SCHED	0.08001181900000631
1	15447	False	13	90	0	2	2	model-15447.graphml	SCHED	0.08343271700000088
1	15448	False	13	90	0	2	2	model-15448.graphml	SCHED	0.0902461530000025
1	15449	False	13	90	0	2	2	model-15449.graphml	SCHED	0.13960069100000538
1	15450	False	13	90	0	2	2	model-15450.graphml	SCHED	0.10782359099999894
1	15451	False	13	95	0	2	2	model-15451.graphml	SCHED	0.25932517199999694
1	15452	False	13	95	0	2	2	model-15452.graphml	SCHED	0.45526624600000076
1	15453	False	13	95	0	2	2	model-15453.graphml	SCHED	0.23805694299999658
1	15454	False	13	95	0	2	2	model-15454.graphml	SCHED	0.29840899299999535
1	15455	False	13	95	0	2	2	model-15455.graphml	SCHED	0.6473689250000021
1	15456	False	13	95	0	2	2	model-15456.graphml	SCHED	0.6995168010000015
1	15457	False	13	95	0	2	2	model-15457.graphml	SCHED	0.5082486490000022
1	15458	False	13	95	0	2	2	model-15458.graphml	SCHED	0.2593149369999992
1	15459	False	13	95	0	2	2	model-15459.graphml	SCHED	0.5148402910000058
1	15460	False	13	95	0	2	2	model-15460.graphml	SCHED	0.4043114700000032
1	15461	False	13	98	0	2	2	model-15461.graphml	SCHED	1.185070985000003
1	15462	False	13	98	0	2	2	model-15462.graphml	SCHED	0.38839983900000163
1	15463	False	13	98	0	2	2	model-15463.graphml	SCHED	0.7526885399999941
