Path	ctx-a	ctx-b	ctx-u	ctx-v	ctx-y	ctx-z	ctx-p	CPA
t17	5	1	6	2	7	4	3	870
t25	5	1	6	2	7	4	3	800
t39	5	1	6	3	2	4	7	1275
t17	5	1	6	3	2	4	7	1050
t25	5	1	6	3	2	4	7	1100
t39	5	1	6	3	2	7	4	1030
t17	5	1	6	3	2	7	4	1070
t25	5	1	6	3	2	7	4	1090
t39	5	1	6	3	4	2	7	1325
t17	5	1	6	3	4	2	7	1050
t25	5	1	6	3	4	2	7	1020
t39	5	1	6	3	4	7	2	1180
t17	5	1	6	3	4	7	2	970
t25	5	1	6	3	4	7	2	1020
t39	5	1	6	3	7	2	4	1440
t17	5	1	6	3	7	2	4	890
t25	5	1	6	3	7	2	4	840
t39	5	1	6	3	7	4	2	1420
t17	5	1	6	3	7	4	2	830
t25	5	1	6	3	7	4	2	920
t39	5	1	6	4	2	3	7	1255
t17	5	1	6	4	2	3	7	1050
t25	5	1	6	4	2	3	7	1120
t39	5	1	6	4	2	7	3	900
t17	5	1	6	4	2	7	3	970
t25	5	1	6	4	2	7	3	1120
t39	5	1	6	4	3	2	7	1245
t17	5	1	6	4	3	2	7	1010
t25	5	1	6	4	3	2	7	1090
t39	5	1	6	4	3	7	2	1030
t17	5	1	6	4	3	7	2	930
t25	5	1	6	4	3	7	2	1090
t39	5	1	6	4	7	2	3	1325
t17	5	1	6	4	7	2	3	850
t25	5	1	6	4	7	2	3	960
t39	5	1	6	4	7	3	2	1400
t17	5	1	6	4	7	3	2	830
t25	5	1	6	4	7	3	2	940
t39	5	1	6	7	2	3	4	780
t17	5	1	6	7	2	3	4	950
t25	5	1	6	7	2	3	4	1230
t39	5	1	6	7	2	4	3	810
t17	5	1	6	7	2	4	3	930
t25	5	1	6	7	2	4	3	1210
t39	5	1	6	7	3	2	4	780
t17	5	1	6	7	3	2	4	950
t25	5	1	6	7	3	2	4	1230
t39	5	1	6	7	3	4	2	930
t17	5	1	6	7	3	4	2	850
t25	5	1	6	7	3	4	2	1130
t39	5	1	6	7	4	2	3	900
t17	5	1	6	7	4	2	3	870
t25	5	1	6	7	4	2	3	1150
t39	5	1	6	7	4	3	2	930
t17	5	1	6	7	4	3	2	850
t25	5	1	6	7	4	3	2	1130
t39	5	1	7	2	3	4	6	1275
t17	5	1	7	2	3	4	6	1010
t25	5	1	7	2	3	4	6	1120
t39	5	1	7	2	3	6	4	1165
t17	5	1	7	2	3	6	4	1170
t25	5	1	7	2	3	6	4	1070
t39	5	1	7	2	4	3	6	1265
t17	5	1	7	2	4	3	6	970
t25	5	1	7	2	4	3	6	1110
t39	5	1	7	2	4	6	3	1290
t17	5	1	7	2	4	6	3	1070
t25	5	1	7	2	4	6	3	970
t39	5	1	7	2	6	3	4	1350
t17	5	1	7	2	6	3	4	890
t25	5	1	7	2	6	3	4	940
t39	5	1	7	2	6	4	3	1420
t17	5	1	7	2	6	4	3	870
t25	5	1	7	2	6	4	3	920
t39	5	1	7	3	2	4	6	1195
t17	5	1	7	3	2	4	6	970
t25	5	1	7	3	2	4	6	1210
t39	5	1	7	3	2	6	4	1000
t17	5	1	7	3	2	6	4	1070
t25	5	1	7	3	2	6	4	1070
t39	5	1	7	3	4	2	6	1245
t17	5	1	7	3	4	2	6	970
t25	5	1	7	3	4	2	6	1130
t39	5	1	7	3	4	6	2	1160
t17	5	1	7	3	4	6	2	970
t25	5	1	7	3	4	6	2	1020
t39	5	1	7	3	6	2	4	1325
t17	5	1	7	3	6	2	4	890
t25	5	1	7	3	6	2	4	940
t39	5	1	7	3	6	4	2	1305
t17	5	1	7	3	6	4	2	830
t25	5	1	7	3	6	4	2	1040
t39	5	1	7	4	2	3	6	1135
t17	5	1	7	4	2	3	6	950
t25	5	1	7	4	2	3	6	1210
t39	5	1	7	4	2	6	3	870
t17	5	1	7	4	2	6	3	970
t25	5	1	7	4	2	6	3	1120
t39	5	1	7	4	3	2	6	1090
t17	5	1	7	4	3	2	6	930
t25	5	1	7	4	3	2	6	1170
t39	5	1	7	4	3	6	2	1000
t17	5	1	7	4	3	6	2	930
t25	5	1	7	4	3	6	2	1070
t39	5	1	7	4	6	2	3	1210
t17	5	1	7	4	6	2	3	830
t25	5	1	7	4	6	2	3	1020
t39	5	1	7	4	6	3	2	1285
t17	5	1	7	4	6	3	2	830
t25	5	1	7	4	6	3	2	1040
t39	5	1	7	6	2	3	4	780
t17	5	1	7	6	2	3	4	950
t25	5	1	7	6	2	3	4	1230
t39	5	1	7	6	2	4	3	810
t17	5	1	7	6	2	4	3	930
t25	5	1	7	6	2	4	3	1210
t39	5	1	7	6	3	2	4	780
t17	5	1	7	6	3	2	4	950
t25	5	1	7	6	3	2	4	1230
t39	5	1	7	6	3	4	2	930
t17	5	1	7	6	3	4	2	850
t25	5	1	7	6	3	4	2	1130
t39	5	1	7	6	4	2	3	900
t17	5	1	7	6	4	2	3	870
t25	5	1	7	6	4	2	3	1150
t39	5	1	7	6	4	3	2	930
t17	5	1	7	6	4	3	2	850
t25	5	1	7	6	4	3	2	1130
t39	5	2	1	3	4	6	7	1575
t17	5	2	1	3	4	6	7	1130
t25	5	2	1	3	4	6	7	790
t39	5	2	1	3	4	7	6	1625
t17	5	2	1	3	4	7	6	1110
t25	5	2	1	3	4	7	6	770
t39	5	2	1	3	6	4	7	1715
t17	5	2	1	3	6	4	7	950
t25	5	2	1	3	6	4	7	760
t39	5	2	1	3	6	7	4	1745
t17	5	2	1	3	6	7	4	1030
t25	5	2	1	3	6	7	4	600
t39	5	2	1	3	7	4	6	1875
t17	5	2	1	3	7	4	6	830
t25	5	2	1	3	7	4	6	640
t39	5	2	1	3	7	6	4	1765
t17	5	2	1	3	7	6	4	1030
t25	5	2	1	3	7	6	4	600
t39	5	2	1	4	3	6	7	1495
t17	5	2	1	4	3	6	7	1130
t25	5	2	1	4	3	6	7	910
t39	5	2	1	4	3	7	6	1545
t17	5	2	1	4	3	7	6	1110
t25	5	2	1	4	3	7	6	890
t39	5	2	1	4	6	3	7	1695
t17	5	2	1	4	6	3	7	950
t25	5	2	1	4	6	3	7	780
t39	5	2	1	4	6	7	3	1665
t17	5	2	1	4	6	7	3	990
t25	5	2	1	4	6	7	3	740
t39	5	2	1	4	7	3	6	1855
t17	5	2	1	4	7	3	6	830
t25	5	2	1	4	7	3	6	660
t39	5	2	1	4	7	6	3	1610
t17	5	2	1	4	7	6	3	970
t25	5	2	1	4	7	6	3	720
t39	5	2	1	6	3	4	7	1400
t17	5	2	1	6	3	4	7	1070
t25	5	2	1	6	3	4	7	980
t39	5	2	1	6	3	7	4	1225
t17	5	2	1	6	3	7	4	1210
t25	5	2	1	6	3	7	4	1050
t39	5	2	1	6	4	3	7	1350
t17	5	2	1	6	4	3	7	1070
t25	5	2	1	6	4	3	7	980
t39	5	2	1	6	4	7	3	1350
t17	5	2	1	6	4	7	3	1090
t25	5	2	1	6	4	7	3	950
t39	5	2	1	6	7	3	4	1460
t17	5	2	1	6	7	3	4	910
t25	5	2	1	6	7	3	4	800
t39	5	2	1	6	7	4	3	1540
t17	5	2	1	6	7	4	3	890
t25	5	2	1	6	7	4	3	780
t39	5	2	1	7	3	4	6	1275
t17	5	2	1	7	3	4	6	1030
t25	5	2	1	7	3	4	6	1100
t39	5	2	1	7	3	6	4	1165
t17	5	2	1	7	3	6	4	1190
t25	5	2	1	7	3	6	4	1050
t39	5	2	1	7	4	3	6	1265
t17	5	2	1	7	4	3	6	990
t25	5	2	1	7	4	3	6	1090
t39	5	2	1	7	4	6	3	1290
t17	5	2	1	7	4	6	3	1090
t25	5	2	1	7	4	6	3	950
t39	5	2	1	7	6	3	4	1350
t17	5	2	1	7	6	3	4	910
t25	5	2	1	7	6	3	4	920
t39	5	2	1	7	6	4	3	1420
t17	5	2	1	7	6	4	3	890
t25	5	2	1	7	6	4	3	900
t39	5	2	3	1	4	6	7	1575
t17	5	2	3	1	4	6	7	1130
t25	5	2	3	1	4	6	7	790
t39	5	2	3	1	4	7	6	1625
t17	5	2	3	1	4	7	6	1110
t25	5	2	3	1	4	7	6	770
t39	5	2	3	1	6	4	7	1715
t17	5	2	3	1	6	4	7	950
t25	5	2	3	1	6	4	7	760
t39	5	2	3	1	6	7	4	1745
t17	5	2	3	1	6	7	4	1030
t25	5	2	3	1	6	7	4	600
t39	5	2	3	1	7	4	6	1875
t17	5	2	3	1	7	4	6	830
t25	5	2	3	1	7	4	6	640
t39	5	2	3	1	7	6	4	1765
t17	5	2	3	1	7	6	4	1030
t25	5	2	3	1	7	6	4	600
t39	5	2	3	4	1	6	7	1310
t17	5	2	3	4	1	6	7	1150
t25	5	2	3	4	1	6	7	1030
t39	5	2	3	4	1	7	6	1425
t17	5	2	3	4	1	7	6	1150
t25	5	2	3	4	1	7	6	1030
t39	5	2	3	4	6	1	7	1665
t17	5	2	3	4	6	1	7	940
t25	5	2	3	4	6	1	7	820
t39	5	2	3	4	6	7	1	1510
t17	5	2	3	4	6	7	1	970
t25	5	2	3	4	6	7	1	820
t39	5	2	3	4	7	1	6	1825
t17	5	2	3	4	7	1	6	820
t25	5	2	3	4	7	1	6	700
t39	5	2	3	4	7	6	1	1480
t17	5	2	3	4	7	6	1	930
t25	5	2	3	4	7	6	1	810
t39	5	2	3	6	1	4	7	1235
t17	5	2	3	6	1	4	7	1100
t25	5	2	3	6	1	4	7	1100
t39	5	2	3	6	1	7	4	940
t17	5	2	3	6	1	7	4	1090
t25	5	2	3	6	1	7	4	1030
t39	5	2	3	6	4	1	7	1315
t17	5	2	3	6	4	1	7	1060
t25	5	2	3	6	4	1	7	1020
t39	5	2	3	6	4	7	1	1140
t17	5	2	3	6	4	7	1	1020
t25	5	2	3	6	4	7	1	980
t39	5	2	3	6	7	1	4	1430
t17	5	2	3	6	7	1	4	900
t25	5	2	3	6	7	1	4	840
t39	5	2	3	6	7	4	1	1380
t17	5	2	3	6	7	4	1	890
t25	5	2	3	6	7	4	1	900
t39	5	2	3	7	1	4	6	1115
t17	5	2	3	7	1	4	6	1000
t25	5	2	3	7	1	4	6	1190
t39	5	2	3	7	1	6	4	920
t17	5	2	3	7	1	6	4	1090
t25	5	2	3	7	1	6	4	1050
t39	5	2	3	7	4	1	6	1195
t17	5	2	3	7	4	1	6	960
t25	5	2	3	7	4	1	6	1110
t39	5	2	3	7	4	6	1	1040
t17	5	2	3	7	4	6	1	980
t25	5	2	3	7	4	6	1	990
t39	5	2	3	7	6	1	4	1315
t17	5	2	3	7	6	1	4	900
t25	5	2	3	7	6	1	4	940
t39	5	2	3	7	6	4	1	1230
t17	5	2	3	7	6	4	1	870
t25	5	2	3	7	6	4	1	980
t39	5	2	4	1	3	6	7	1495
t17	5	2	4	1	3	6	7	1130
t25	5	2	4	1	3	6	7	910
t39	5	2	4	1	3	7	6	1545
t17	5	2	4	1	3	7	6	1110
t25	5	2	4	1	3	7	6	890
t39	5	2	4	1	6	3	7	1695
t17	5	2	4	1	6	3	7	950
t25	5	2	4	1	6	3	7	780
t39	5	2	4	1	6	7	3	1665
t17	5	2	4	1	6	7	3	990
t25	5	2	4	1	6	7	3	740
t39	5	2	4	1	7	3	6	1855
t17	5	2	4	1	7	3	6	830
t25	5	2	4	1	7	3	6	660
t39	5	2	4	1	7	6	3	1610
t17	5	2	4	1	7	6	3	970
t25	5	2	4	1	7	6	3	720
t39	5	2	4	3	1	6	7	1310
t17	5	2	4	3	1	6	7	1150
t25	5	2	4	3	1	6	7	1030
t39	5	2	4	3	1	7	6	1425
t17	5	2	4	3	1	7	6	1150
t25	5	2	4	3	1	7	6	1030
t39	5	2	4	3	6	1	7	1665
t17	5	2	4	3	6	1	7	940
t25	5	2	4	3	6	1	7	820
t39	5	2	4	3	6	7	1	1510
t17	5	2	4	3	6	7	1	970
t25	5	2	4	3	6	7	1	820
t39	5	2	4	3	7	1	6	1825
t17	5	2	4	3	7	1	6	820
t25	5	2	4	3	7	1	6	700
t39	5	2	4	3	7	6	1	1480
t17	5	2	4	3	7	6	1	930
t25	5	2	4	3	7	6	1	810
t39	5	2	4	6	1	3	7	1215
t17	5	2	4	6	1	3	7	1060
t25	5	2	4	6	1	3	7	1110
t39	5	2	4	6	1	7	3	850
t17	5	2	4	6	1	7	3	1010
t25	5	2	4	6	1	7	3	1100
t39	5	2	4	6	3	1	7	1235
t17	5	2	4	6	3	1	7	1020
t25	5	2	4	6	3	1	7	1090
t39	5	2	4	6	3	7	1	980
t17	5	2	4	6	3	7	1	940
t25	5	2	4	6	3	7	1	1020
t39	5	2	4	6	7	1	3	1315
t17	5	2	4	6	7	1	3	860
t25	5	2	4	6	7	1	3	960
t39	5	2	4	6	7	3	1	1330
t17	5	2	4	6	7	3	1	890
t25	5	2	4	6	7	3	1	920
t39	5	2	4	7	1	3	6	1020
t17	5	2	4	7	1	3	6	970
t25	5	2	4	7	1	3	6	1150
t39	5	2	4	7	1	6	3	830
t17	5	2	4	7	1	6	3	1010
t25	5	2	4	7	1	6	3	1120
t39	5	2	4	7	3	1	6	1080
t17	5	2	4	7	3	1	6	940
t25	5	2	4	7	3	1	6	1170
t39	5	2	4	7	3	6	1	950
t17	5	2	4	7	3	6	1	940
t25	5	2	4	7	3	6	1	1020
t39	5	2	4	7	6	1	3	1200
t17	5	2	4	7	6	1	3	840
t25	5	2	4	7	6	1	3	1020
t39	5	2	4	7	6	3	1	1200
t17	5	2	4	7	6	3	1	860
t25	5	2	4	7	6	3	1	1000
t39	5	2	6	1	3	4	7	1400
t17	5	2	6	1	3	4	7	1070
t25	5	2	6	1	3	4	7	980
t39	5	2	6	1	3	7	4	1225
t17	5	2	6	1	3	7	4	1210
t25	5	2	6	1	3	7	4	1050
t39	5	2	6	1	4	3	7	1350
t17	5	2	6	1	4	3	7	1070
t25	5	2	6	1	4	3	7	980
t39	5	2	6	1	4	7	3	1350
t17	5	2	6	1	4	7	3	1090
t25	5	2	6	1	4	7	3	950
t39	5	2	6	1	7	3	4	1460
t17	5	2	6	1	7	3	4	910
t25	5	2	6	1	7	3	4	800
t39	5	2	6	1	7	4	3	1540
t17	5	2	6	1	7	4	3	890
t25	5	2	6	1	7	4	3	780
t39	5	2	6	3	1	4	7	1235
t17	5	2	6	3	1	4	7	1100
t25	5	2	6	3	1	4	7	1100
t39	5	2	6	3	1	7	4	940
t17	5	2	6	3	1	7	4	1090
t25	5	2	6	3	1	7	4	1030
t39	5	2	6	3	4	1	7	1315
t17	5	2	6	3	4	1	7	1060
t25	5	2	6	3	4	1	7	1020
t39	5	2	6	3	4	7	1	1140
t17	5	2	6	3	4	7	1	1020
t25	5	2	6	3	4	7	1	980
t39	5	2	6	3	7	1	4	1430
t17	5	2	6	3	7	1	4	900
t25	5	2	6	3	7	1	4	840
t39	5	2	6	3	7	4	1	1380
t17	5	2	6	3	7	4	1	890
t25	5	2	6	3	7	4	1	900
t39	5	2	6	4	1	3	7	1215
t17	5	2	6	4	1	3	7	1060
t25	5	2	6	4	1	3	7	1110
t39	5	2	6	4	1	7	3	850
t17	5	2	6	4	1	7	3	1010
t25	5	2	6	4	1	7	3	1100
t39	5	2	6	4	3	1	7	1235
t17	5	2	6	4	3	1	7	1020
t25	5	2	6	4	3	1	7	1090
t39	5	2	6	4	3	7	1	980
t17	5	2	6	4	3	7	1	940
t25	5	2	6	4	3	7	1	1020
t39	5	2	6	4	7	1	3	1315
t17	5	2	6	4	7	1	3	860
t25	5	2	6	4	7	1	3	960
t39	5	2	6	4	7	3	1	1330
t17	5	2	6	4	7	3	1	890
t25	5	2	6	4	7	3	1	920
t39	5	2	6	7	1	3	4	740
t17	5	2	6	7	1	3	4	990
t25	5	2	6	7	1	3	4	1230
t39	5	2	6	7	1	4	3	770
t17	5	2	6	7	1	4	3	970
t25	5	2	6	7	1	4	3	1210
t39	5	2	6	7	3	1	4	770
t17	5	2	6	7	3	1	4	960
t25	5	2	6	7	3	1	4	1230
t39	5	2	6	7	3	4	1	890
t17	5	2	6	7	3	4	1	900
t25	5	2	6	7	3	4	1	1110
t39	5	2	6	7	4	1	3	890
t17	5	2	6	7	4	1	3	880
t25	5	2	6	7	4	1	3	1150
t39	5	2	6	7	4	3	1	890
t17	5	2	6	7	4	3	1	900
t25	5	2	6	7	4	3	1	1110
t39	5	2	7	1	3	4	6	1275
t17	5	2	7	1	3	4	6	1030
t25	5	2	7	1	3	4	6	1100
t39	5	2	7	1	3	6	4	1165
t17	5	2	7	1	3	6	4	1190
t25	5	2	7	1	3	6	4	1050
t39	5	2	7	1	4	3	6	1265
t17	5	2	7	1	4	3	6	990
t25	5	2	7	1	4	3	6	1090
t39	5	2	7	1	4	6	3	1290
t17	5	2	7	1	4	6	3	1090
t25	5	2	7	1	4	6	3	950
t39	5	2	7	1	6	3	4	1350
t17	5	2	7	1	6	3	4	910
t25	5	2	7	1	6	3	4	920
t39	5	2	7	1	6	4	3	1420
t17	5	2	7	1	6	4	3	890
t25	5	2	7	1	6	4	3	900
t39	5	2	7	3	1	4	6	1115
t17	5	2	7	3	1	4	6	1000
t25	5	2	7	3	1	4	6	1190
t39	5	2	7	3	1	6	4	920
t17	5	2	7	3	1	6	4	1090
t25	5	2	7	3	1	6	4	1050
t39	5	2	7	3	4	1	6	1195
t17	5	2	7	3	4	1	6	960
t25	5	2	7	3	4	1	6	1110
t39	5	2	7	3	4	6	1	1040
t17	5	2	7	3	4	6	1	980
t25	5	2	7	3	4	6	1	990
t39	5	2	7	3	6	1	4	1315
t17	5	2	7	3	6	1	4	900
t25	5	2	7	3	6	1	4	940
t39	5	2	7	3	6	4	1	1230
t17	5	2	7	3	6	4	1	870
t25	5	2	7	3	6	4	1	980
t39	5	2	7	4	1	3	6	1020
t17	5	2	7	4	1	3	6	970
t25	5	2	7	4	1	3	6	1150
t39	5	2	7	4	1	6	3	830
t17	5	2	7	4	1	6	3	1010
t25	5	2	7	4	1	6	3	1120
t39	5	2	7	4	3	1	6	1080
t17	5	2	7	4	3	1	6	940
t25	5	2	7	4	3	1	6	1170
t39	5	2	7	4	3	6	1	950
t17	5	2	7	4	3	6	1	940
t25	5	2	7	4	3	6	1	1020
t39	5	2	7	4	6	1	3	1200
t17	5	2	7	4	6	1	3	840
t25	5	2	7	4	6	1	3	1020
t39	5	2	7	4	6	3	1	1200
t17	5	2	7	4	6	3	1	860
t25	5	2	7	4	6	3	1	1000
t39	5	2	7	6	1	3	4	740
t17	5	2	7	6	1	3	4	990
t25	5	2	7	6	1	3	4	1230
t39	5	2	7	6	1	4	3	770
t17	5	2	7	6	1	4	3	970
t25	5	2	7	6	1	4	3	1210
t39	5	2	7	6	3	1	4	770
t17	5	2	7	6	3	1	4	960
t25	5	2	7	6	3	1	4	1230
t39	5	2	7	6	3	4	1	890
t17	5	2	7	6	3	4	1	900
t25	5	2	7	6	3	4	1	1110
t39	5	2	7	6	4	1	3	890
t17	5	2	7	6	4	1	3	880
t25	5	2	7	6	4	1	3	1150
t39	5	2	7	6	4	3	1	890
t17	5	2	7	6	4	3	1	900
t25	5	2	7	6	4	3	1	1110
t39	5	3	1	2	4	6	7	1575
t17	5	3	1	2	4	6	7	1150
t25	5	3	1	2	4	6	7	770
t39	5	3	1	2	4	7	6	1625
t17	5	3	1	2	4	7	6	1130
t25	5	3	1	2	4	7	6	750
t39	5	3	1	2	6	4	7	1715
t17	5	3	1	2	6	4	7	970
t25	5	3	1	2	6	4	7	740
t39	5	3	1	2	6	7	4	1745
t17	5	3	1	2	6	7	4	1050
t25	5	3	1	2	6	7	4	580
t39	5	3	1	2	7	4	6	1875
t17	5	3	1	2	7	4	6	850
t25	5	3	1	2	7	4	6	620
t39	5	3	1	2	7	6	4	1765
t17	5	3	1	2	7	6	4	1050
t25	5	3	1	2	7	6	4	580
t39	5	3	1	4	2	6	7	1455
t17	5	3	1	4	2	6	7	1190
t25	5	3	1	4	2	6	7	910
t39	5	3	1	4	2	7	6	1505
t17	5	3	1	4	2	7	6	1170
t25	5	3	1	4	2	7	6	890
t39	5	3	1	4	6	2	7	1685
t17	5	3	1	4	6	2	7	960
t25	5	3	1	4	6	2	7	780
t39	5	3	1	4	6	7	2	1625
t17	5	3	1	4	6	7	2	1060
t25	5	3	1	4	6	7	2	720
t39	5	3	1	4	7	2	6	1845
t17	5	3	1	4	7	2	6	840
t25	5	3	1	4	7	2	6	660
t39	5	3	1	4	7	6	2	1570
t17	5	3	1	4	7	6	2	1030
t25	5	3	1	4	7	6	2	680
t39	5	3	1	6	2	4	7	1330
t17	5	3	1	6	2	4	7	1130
t25	5	3	1	6	2	4	7	980
t39	5	3	1	6	2	7	4	1145
t17	5	3	1	6	2	7	4	1240
t25	5	3	1	6	2	7	4	1030
t39	5	3	1	6	4	2	7	1335
t17	5	3	1	6	4	2	7	1080
t25	5	3	1	6	4	2	7	980
t39	5	3	1	6	4	7	2	1265
t17	5	3	1	6	4	7	2	1150
t25	5	3	1	6	4	7	2	910
t39	5	3	1	6	7	2	4	1450
t17	5	3	1	6	7	2	4	920
t25	5	3	1	6	7	2	4	800
t39	5	3	1	6	7	4	2	1500
t17	5	3	1	6	7	4	2	950
t25	5	3	1	6	7	4	2	760
t39	5	3	1	7	2	4	6	1235
t17	5	3	1	7	2	4	6	1040
t25	5	3	1	7	2	4	6	1090
t39	5	3	1	7	2	6	4	1040
t17	5	3	1	7	2	6	4	1140
t25	5	3	1	7	2	6	4	990
t39	5	3	1	7	4	2	6	1255
t17	5	3	1	7	4	2	6	1000
t25	5	3	1	7	4	2	6	1090
t39	5	3	1	7	4	6	2	1245
t17	5	3	1	7	4	6	2	1150
t25	5	3	1	7	4	6	2	930
t39	5	3	1	7	6	2	4	1335
t17	5	3	1	7	6	2	4	920
t25	5	3	1	7	6	2	4	920
t39	5	3	1	7	6	4	2	1380
t17	5	3	1	7	6	4	2	950
t25	5	3	1	7	6	4	2	880
t39	5	3	2	1	4	6	7	1575
t17	5	3	2	1	4	6	7	1150
t25	5	3	2	1	4	6	7	770
t39	5	3	2	1	4	7	6	1625
t17	5	3	2	1	4	7	6	1130
t25	5	3	2	1	4	7	6	750
t39	5	3	2	1	6	4	7	1715
t17	5	3	2	1	6	4	7	970
t25	5	3	2	1	6	4	7	740
t39	5	3	2	1	6	7	4	1745
t17	5	3	2	1	6	7	4	1050
t25	5	3	2	1	6	7	4	580
t39	5	3	2	1	7	4	6	1875
t17	5	3	2	1	7	4	6	850
t25	5	3	2	1	7	4	6	620
t39	5	3	2	1	7	6	4	1765
t17	5	3	2	1	7	6	4	1050
t25	5	3	2	1	7	6	4	580
t39	5	3	2	4	1	6	7	1310
t17	5	3	2	4	1	6	7	1170
t25	5	3	2	4	1	6	7	1010
t39	5	3	2	4	1	7	6	1425
t17	5	3	2	4	1	7	6	1170
t25	5	3	2	4	1	7	6	1010
t39	5	3	2	4	6	1	7	1665
t17	5	3	2	4	6	1	7	960
t25	5	3	2	4	6	1	7	800
t39	5	3	2	4	6	7	1	1510
t17	5	3	2	4	6	7	1	990
t25	5	3	2	4	6	7	1	800
t39	5	3	2	4	7	1	6	1825
t17	5	3	2	4	7	1	6	840
t25	5	3	2	4	7	1	6	680
t39	5	3	2	4	7	6	1	1480
t17	5	3	2	4	7	6	1	950
t25	5	3	2	4	7	6	1	790
t39	5	3	2	6	1	4	7	1235
t17	5	3	2	6	1	4	7	1120
t25	5	3	2	6	1	4	7	1080
t39	5	3	2	6	1	7	4	940
t17	5	3	2	6	1	7	4	1110
t25	5	3	2	6	1	7	4	1010
t39	5	3	2	6	4	1	7	1315
t17	5	3	2	6	4	1	7	1080
t25	5	3	2	6	4	1	7	1000
t39	5	3	2	6	4	7	1	1140
t17	5	3	2	6	4	7	1	1040
t25	5	3	2	6	4	7	1	960
t39	5	3	2	6	7	1	4	1430
t17	5	3	2	6	7	1	4	920
t25	5	3	2	6	7	1	4	820
t39	5	3	2	6	7	4	1	1380
t17	5	3	2	6	7	4	1	910
t25	5	3	2	6	7	4	1	880
t39	5	3	2	7	1	4	6	1115
t17	5	3	2	7	1	4	6	1020
t25	5	3	2	7	1	4	6	1170
t39	5	3	2	7	1	6	4	920
t17	5	3	2	7	1	6	4	1110
t25	5	3	2	7	1	6	4	1030
t39	5	3	2	7	4	1	6	1195
t17	5	3	2	7	4	1	6	980
t25	5	3	2	7	4	1	6	1090
t39	5	3	2	7	4	6	1	1040
t17	5	3	2	7	4	6	1	1000
t25	5	3	2	7	4	6	1	970
t39	5	3	2	7	6	1	4	1315
t17	5	3	2	7	6	1	4	920
t25	5	3	2	7	6	1	4	920
t39	5	3	2	7	6	4	1	1230
t17	5	3	2	7	6	4	1	890
t25	5	3	2	7	6	4	1	960
t39	5	3	4	1	2	6	7	1455
t17	5	3	4	1	2	6	7	1190
t25	5	3	4	1	2	6	7	910
t39	5	3	4	1	2	7	6	1505
t17	5	3	4	1	2	7	6	1170
t25	5	3	4	1	2	7	6	890
t39	5	3	4	1	6	2	7	1685
t17	5	3	4	1	6	2	7	960
t25	5	3	4	1	6	2	7	780
t39	5	3	4	1	6	7	2	1625
t17	5	3	4	1	6	7	2	1060
t25	5	3	4	1	6	7	2	720
t39	5	3	4	1	7	2	6	1845
t17	5	3	4	1	7	2	6	840
t25	5	3	4	1	7	2	6	660
t39	5	3	4	1	7	6	2	1570
t17	5	3	4	1	7	6	2	1030
t25	5	3	4	1	7	6	2	680
t39	5	3	4	2	1	6	7	1310
t17	5	3	4	2	1	6	7	1170
t25	5	3	4	2	1	6	7	1010
t39	5	3	4	2	1	7	6	1425
t17	5	3	4	2	1	7	6	1170
t25	5	3	4	2	1	7	6	1010
t39	5	3	4	2	6	1	7	1665
t17	5	3	4	2	6	1	7	960
t25	5	3	4	2	6	1	7	800
t39	5	3	4	2	6	7	1	1510
t17	5	3	4	2	6	7	1	990
t25	5	3	4	2	6	7	1	800
t39	5	3	4	2	7	1	6	1825
t17	5	3	4	2	7	1	6	840
t25	5	3	4	2	7	1	6	680
t39	5	3	4	2	7	6	1	1480
t17	5	3	4	2	7	6	1	950
t25	5	3	4	2	7	6	1	790
t39	5	3	4	6	1	2	7	1205
t17	5	3	4	6	1	2	7	1070
t25	5	3	4	6	1	2	7	1090
t39	5	3	4	6	1	7	2	810
t17	5	3	4	6	1	7	2	1060
t25	5	3	4	6	1	7	2	1080
t39	5	3	4	6	2	1	7	1195
t17	5	3	4	6	2	1	7	1070
t25	5	3	4	6	2	1	7	1090
t39	5	3	4	6	2	7	1	930
t17	5	3	4	6	2	7	1	980
t25	5	3	4	6	2	7	1	1000
t39	5	3	4	6	7	1	2	1240
t17	5	3	4	6	7	1	2	890
t25	5	3	4	6	7	1	2	920
t39	5	3	4	6	7	2	1	1315
t17	5	3	4	6	7	2	1	900
t25	5	3	4	6	7	2	1	920
t39	5	3	4	7	1	2	6	1010
t17	5	3	4	7	1	2	6	980
t25	5	3	4	7	1	2	6	1150
t39	5	3	4	7	1	6	2	790
t17	5	3	4	7	1	6	2	1060
t25	5	3	4	7	1	6	2	1100
t39	5	3	4	7	2	1	6	1010
t17	5	3	4	7	2	1	6	980
t25	5	3	4	7	2	1	6	1130
t39	5	3	4	7	2	6	1	910
t17	5	3	4	7	2	6	1	980
t25	5	3	4	7	2	6	1	1020
t39	5	3	4	7	6	1	2	1160
t17	5	3	4	7	6	1	2	850
t25	5	3	4	7	6	1	2	990
t39	5	3	4	7	6	2	1	1190
t17	5	3	4	7	6	2	1	870
t25	5	3	4	7	6	2	1	980
t39	5	3	6	1	2	4	7	1330
t17	5	3	6	1	2	4	7	1130
t25	5	3	6	1	2	4	7	980
t39	5	3	6	1	2	7	4	1145
t17	5	3	6	1	2	7	4	1240
t25	5	3	6	1	2	7	4	1030
t39	5	3	6	1	4	2	7	1335
t17	5	3	6	1	4	2	7	1080
